time,open,high,low,close,Volume,Volume MA
1617405300,58767.86,58887.84,58733.97,58858.57,101.04969500000023,92.1922141499994
1617405600,58858.58,59056.81,58858.57,59030.11,173.6473139999998,96.8166395999994
1617405900,59028.53,59150,58950.52,59129.06,165.28545400000004,98.54777464999943
1617406200,59134.41,59219,59084.44,59150.35,158.5123329999995,101.0136805999994
1617406500,59150.35,59150.62,59042.78,59046.63,109.25056500000109,102.00478424999946
1617406800,59046.62,59078.16,59000,59015.68,114.0525220000003,103.09168179999949
1617407100,59012.47,59058.98,58994.88,59022,129.77772099999967,105.32401569999948
1617407400,59021.99,59032.95,58948.28,58958.75,144.7349029999998,108.17637219999946
1617407700,58958.75,59029.98,58942.85,58950.01,120.20461999999975,111.54984714999947
1617408000,58950.01,59087.13,58931.3,58956,161.7683619999994,114.55313314999944
1617408300,58952.01,59160,58950.5,59152.51,165.69120699999996,118.81925769999941
1617408600,59152.52,59239.05,59152.52,59228.04,160.87947300000005,123.0651288999994
1617408900,59228.04,59450.08,59226.66,59363.25,267.30212899999964,132.1837895499994
1617409200,59363.24,59373.84,59251,59261.27,132.63123300000018,135.03188399999942
1617409500,59265.22,59299.8,59185.67,59232.38,102.06972999999965,136.9537264499994
1617409800,59232.37,59295.03,59209.77,59222.09,86.14268400000007,135.5262411499994
1617410100,59222.09,59288.7,59140,59157.67,124.79972399999997,135.6188454499994
1617410400,59161.91,59253.73,59027.51,59239.95,139.04828199999963,137.75674519999941
1617410700,59239.94,59289.99,59190.01,59244.48,131.96039999999994,138.5741622499994
1617411000,59244.49,59330.33,59190.02,59295.27,105.45844000000018,139.7133395499994
1617411300,59295.28,59427.24,59295.27,59387.13,128.33061899999967,141.0773857499994
1617411600,59387.13,59391.76,59287.15,59346.92,100.90152700000051,137.44009639999942
1617411900,59346.92,59357.83,59266.77,59295.51,88.23891800000024,133.58776959999946
1617412200,59295.5,59356.91,59239.15,59328.29,93.66688799999972,130.34549734999945
1617412500,59328.29,59370,59257.76,59368.35,83.25848100000034,129.04589314999942
1617412800,59368.34,59375.38,59274.26,59295.6,100.5049070000001,128.3685123999994
1617413100,59295.6,59330.08,59211.59,59229.08,89.69978000000035,126.36461534999944
1617413400,59229.08,59282.99,59216.42,59236.09,94.20962600000014,123.83835149999948
1617413700,59236.09,59236.09,59142.85,59142.85,138.22429900000037,124.7393354499995
1617414000,59142.85,59156.29,59051.59,59127.67,135.24305399999974,123.4130700499995
1617414300,59127.66,59152.24,59003,59152.22,192.67979099999982,124.76249924999952
1617414600,59146.02,59254.85,59126.84,59254.85,109.39527900000019,122.18828954999954
1617414900,59254.84,59274.93,59224.91,59254.98,69.34972200000016,112.29066919999954
1617415200,59254.98,59290.57,59124.32,59290.56,110.68640600000018,111.19342784999955
1617415500,59290.56,59290.57,59209.27,59276.13,78.17552800000037,109.99871774999959
1617415800,59276.13,59319.98,59215,59229.68,97.05604400000044,110.5443857499996
1617416100,59229.68,59319.14,59160,59305.09,142.62349600000033,111.43557434999961
1617416400,59305.09,59309.99,59181.14,59188.94,105.8672730000003,109.77652389999965
1617416700,59188.93,59284.37,59188.93,59263.12,124.34763399999976,109.39588559999963
1617417000,59263.12,59306.81,59238.09,59246.73,98.17610900000024,109.03176904999964
1617417300,59246.72,59274.8,59207.08,59207.08,72.74587899999977,106.25253204999963
1617417600,59207.08,59278.29,59169.36,59272.73,96.40767700000025,106.02783954999961
1617417900,59272.73,59289.75,59250,59284.86,72.16679400000018,105.2242333499996
1617418200,59284.86,59406.83,59284.86,59382.6,169.2886270000001,109.00532029999961
1617418500,59382.6,59410.15,59354.98,59408.2,64.895506,108.08717154999958
1617418800,59408.2,59430,59334.44,59385,105.59198600000005,108.34152549999958
1617419100,59384.99,59385.88,59314.87,59333.46,71.5088820000001,107.43198059999956
1617419400,59333.45,59389.46,59320.86,59360.96,70.1249460000001,106.22774659999955
1617419700,59360.96,59360.96,59314.99,59322.74,65.17778199999992,102.57542074999951
1617420000,59322.73,59363.4,59290,59320,84.83771099999987,100.05515359999951
1617420300,59320,59346.81,59250,59277.07,70.97653800000013,93.96999094999953
1617420600,59277.07,59293.16,59174.23,59215.8,106.90203099999985,93.84532854999951
1617420900,59215.8,59253,59171.17,59180.99,82.14518499999991,94.48510169999949
1617421200,59181,59220.2,59153.16,59188.26,72.22585399999988,92.56207409999948
1617421500,59188.26,59238.13,59184.23,59229.99,65.2454299999999,91.91556919999945
1617421800,59230,59271.64,59174.1,59203.6,82.29424899999995,91.17747944999942
1617422100,59203.6,59249.7,59201.23,59221.53,67.68596700000019,87.43060299999942
1617422400,59221.52,59254.71,59191.98,59246.85,79.93944100000003,86.1342113999994
1617422700,59246.85,59249.99,59222,59243.75,69.51960800000008,83.39281009999942
1617423000,59243.75,59280,59231.58,59257.35,86.34443900000034,82.80122659999942
1617423300,59257.35,59306.67,59255,59298.95,76.12225599999987,82.97004544999943
1617423600,59298.95,59338.17,59281.58,59338.17,72.86460900000003,81.79289204999942
1617423900,59338.17,59344.43,59274.75,59301.09,97.47814400000038,83.05845954999943
1617424200,59301.09,59333,59266.61,59275.69,76.61027000000027,78.42454169999944
1617424500,59275.7,59372.39,59270.1,59363.27,110.17787800000022,80.68866029999944
1617424800,59363.27,59395.65,59333.4,59343.81,99.60269500000044,80.38919574999946
1617425100,59343.81,59463.17,59332.48,59431.16,162.836394,84.95557134999946
1617425400,59431.16,59434.33,59355.37,59396.43,86.3321670000002,85.76593239999946
1617425700,59396.43,59419.45,59380.57,59394.92,74.72827199999988,86.24345689999946
1617426000,59394.93,59417.6,59356.9,59364.11,76.50304200000018,85.82672344999948
1617426300,59364.1,59370.5,59322.13,59345.75,77.90565399999991,86.17317924999946
1617426600,59345.74,59429.99,59330.88,59426.09,76.47859000000015,84.65200719999947
1617426900,59426.1,59531.74,59418,59480,231.76026200000027,92.1327610499995
1617427200,59480,59527.99,59450.01,59470,134.4176359999998,95.2423501499995
1617427500,59470,59489.41,59370.4,59370.4,108.37853499999981,97.39900539999948
1617427800,59370.4,59457.01,59319.93,59451.79,102.16383200000016,98.3924845499995
1617428100,59451.8,59500,59445.01,59496.8,69.56383500000013,98.4863779499995
1617428400,59496.79,59530,59440.13,59448.01,92.35652800000005,99.1072322999995
1617428700,59448,59488.12,59440.94,59471.33,72.36441700000002,99.2494727499995
1617429000,59471.32,59483.04,59404.48,59440,51.67789699999993,97.51614564999947
1617429300,59439.99,59480.04,59422.12,59466.37,57.944133999999984,96.60723954999949
1617429600,59466.38,59525,59419,59422.12,95.3234529999995,97.73018174999946
1617429900,59422.11,59439.25,59383.27,59408.01,76.2037850000001,96.66646379999945
1617430200,59408.05,59438.68,59351.69,59386.74,101.72636299999996,97.92226844999944
1617430500,59386.75,59420.33,59352.18,59376.05,120.47918200000018,98.43733364999943
1617430800,59376.06,59420.31,59270,59354.69,149.3180989999997,100.92310384999939
1617431100,59354.68,59400,59319.93,59335,113.46329600000064,98.45444894999943
1617431400,59334.99,59350,59201,59278.12,138.71391700000046,101.07353644999944
1617431700,59278.12,59323.93,59260.25,59293.76,94.65673099999992,102.06995939999945
1617432000,59293.77,59328.38,59180,59303.94,170.3508010000006,106.76234734999946
1617432300,59303.94,59361,59291.8,59360.51,128.40668700000015,109.28739899999948
1617432600,59360.52,59400.01,59341.39,59395.38,108.53106699999967,110.89002284999947
1617432900,59395.38,59419.36,59350,59410.96,116.2431410000008,105.1141667999995
1617433200,59410.95,59438.59,59341.24,59366.53,95.02571600000098,103.14457079999957
1617433500,59366.52,59393.16,59355.81,59379.99,79.05604699999988,101.67844639999956
1617433800,59380,59418.58,59316.95,59326.81,91.72846900000006,101.15667824999956
1617434100,59326.8,59349.99,59286.41,59329.36,85.1415470000001,101.93556384999957
1617434400,59329.37,59378.88,59275,59294.45,257.1482329999998,110.17514909999954
1617434700,59294.45,59368.14,59294.45,59362.66,216.67788900000048,117.39082269999956
1617435000,59362.66,59390,59327.49,59364.7,76.94147999999996,118.65400184999956
1617435300,59364.7,59400,59350.71,59398.29,107.02490100000013,121.10804019999958
1617435600,59398.28,59400.02,59380,59383.07,63.96051400000015,119.53989324999961
1617435900,59383.06,59387.61,59291.35,59310.3,89.4661269999999,120.20301034999959
1617436200,59310.3,59359.37,59280,59302.51,145.7778849999996,122.40558644999957
1617436500,59302.51,59320,59280.01,59298.85,173.53616499999998,125.05843559999957
1617436800,59301.8,59410.45,59301.8,59317.42,117.11434000000007,123.4482476499996
1617437100,59317.41,59473.75,59300,59470.8,149.96258799999973,125.27321224999955
1617437400,59470.8,59791.72,59469.06,59693,744.8839019999946,155.58171149999924
1617437700,59693,59749.99,59570.95,59642.39,207.57395200000008,161.22757254999925
1617438000,59642.39,59678.95,59500,59550,153.9860319999998,160.40933409999923
1617438300,59550,59552.03,59457.37,59497,124.47841200000023,160.21292034999925
1617438600,59497.01,59538,59424.96,59466.3,134.53867200000028,161.51330059999924
1617438900,59466.31,59470,59320,59375.28,159.12389800000005,163.65733844999923
1617439200,59375.29,59412.68,58750.96,58960.02,737.8024959999979,195.79617744999908
1617439500,58960.03,59137.41,58824.98,59119.99,337.93554399999886,208.740152299999
1617439800,59120,59151.25,59001.01,59124.99,110.78974899999992,209.693216299999
1617440100,59125,59150,59028.65,59028.65,153.76841000000024,213.12455944999903
1617440400,59028.65,59115.12,58844.09,58887.99,263.72349099999946,213.453322349999
1617440700,58887.98,59036.32,58814.28,59024.31,197.7404659999991,212.50645119999893
1617441000,59024.3,59130,59004.26,59125.5,127.25965899999997,215.02236014999895
1617441300,59125.5,59166.42,59066.86,59133.45,97.44040400000006,214.54313529999894
1617441600,59133.45,59197.58,59130,59145.88,126.59392000000014,217.67480559999893
1617441900,59145.89,59199.11,59138.01,59195.99,87.60924500000017,217.58196149999898
1617442200,59195.99,59212.25,59145.87,59195.24,87.62711900000015,214.674423199999
1617442500,59195.25,59245.49,59180.01,59192.1,72.9904240000001,209.64713614999906
1617442800,59192.09,59213.43,59160,59180.99,73.72443100000034,207.47764069999909
1617443100,59180.99,59187.72,59113.11,59126.37,98.58765200000002,204.90889389999907
1617443400,59126.37,59365.84,59126.36,59352.61,148.82905999999994,175.10615179999934
1617443700,59352.6,59437.91,59306.93,59423.9,171.73137500000007,173.31402294999936
1617444000,59423.9,59518,59423.9,59442.49,219.95232600000014,176.61233764999935
1617444300,59442.5,59483.47,59383.85,59416.8,133.07456400000012,177.04214524999935
1617444600,59416.8,59475,59410.99,59464.29,104.2811600000012,175.5292696499994
1617444900,59464.3,59696.71,59464.29,59688.03,316.2296929999933,183.38455939999906
1617445200,59688.04,59700,59534.75,59623.3,280.0310939999994,160.49598929999914
1617445500,59623.31,59623.31,59533,59563.42,119.4018760000002,149.5693058999992
1617445800,59566.95,59629.72,59555,59572.14,113.85985000000001,149.7228109499992
1617446100,59572.14,59577.37,59440,59529.98,146.17282900000038,149.3430318999992
1617446400,59529.98,59549.07,59500.01,59530.58,81.05933700000024,140.20982419999925
1617446700,59530.58,59568.68,59521.07,59529.22,99.55608700000039,135.3006052499993
1617447000,59529.21,59546.66,59406.91,59472.28,153.18656400000063,136.59695049999934
1617447300,59472.27,59479.49,59338.14,59338.14,108.04031500000015,137.12694604999936
1617447600,59339.85,59448.97,59332.72,59412.39,103.65348900000039,135.97992449999936
1617447900,59412.31,59450,59384.53,59448.66,95.38865400000012,136.36889494999937
1617448200,59447.53,59461.28,59370,59424.99,88.46776299999947,136.41092714999934
1617448500,59424.99,59441.44,59375.8,59387.21,81.05698500000003,136.81425519999934
1617448800,59383.73,59408.32,59292.92,59309.06,185.28969300000082,142.39251829999935
1617449100,59309.06,59329.45,59250,59293.51,124.26453600000012,143.67636249999936
1617449400,59293.51,59365.9,59255.42,59358.25,140.76987400000021,143.27340319999934
1617449700,59358.25,59394.63,59319.51,59391.39,90.84338200000002,139.22900354999933
1617450000,59391.4,59434.31,59359.69,59365.01,126.29473800000045,134.54612414999934
1617450300,59365.02,59388.43,59255.5,59304.67,87.01926500000032,132.24335919999936
1617450600,59304.66,59336,59273.1,59276.87,93.97881200000037,131.72824179999932
1617450900,59273.97,59315,59194,59255.02,119.00561600000019,121.86703794999967
1617451200,59256.07,59325,59231.53,59231.54,97.41973899999996,112.73647019999969
1617451500,59231.53,59314.05,59124.83,59311.16,196.21671099999946,116.57721194999965
1617451800,59311.16,59394.69,59294,59394.69,80.56275999999977,114.91235744999965
1617452100,59394.69,59415.04,59310.95,59346.57,120.19201799999996,113.6133168999996
1617452400,59346.57,59376.99,59288,59289.99,68.38883600000011,112.9797918499996
1617452700,59290,59319.54,59241.95,59291.39,79.08514000000018,111.9562444999996
1617453000,59291.38,59325.88,59208.66,59245.97,117.40732000000008,110.16728229999958
1617453300,59245.97,59299.99,59218.38,59284.66,85.80538799999944,109.05553594999954
1617453600,59284.66,59288.93,59200,59213.84,107.61785999999982,109.25375449999952
1617453900,59211.79,59287,59187.26,59280.67,93.92320700000016,109.1804821499995
1617454200,59280.7,59300,59232.01,59235.51,96.41022400000017,109.57760519999954
1617454500,59236.7,59300,59218.19,59254.76,116.22659800000014,111.33608584999953
1617454800,59254.75,59311.04,59187.5,59196.06,133.80403199999995,108.76180279999949
1617455100,59196.06,59277.96,59156.4,59235.89,120.31372200000003,108.56426209999947
1617455400,59235.88,59296.33,59200,59290.14,95.79056300000028,106.31529654999947
1617455700,59290.14,59364.27,59290.12,59310.17,112.99662399999981,107.42295864999946
1617456000,59310.18,59333.33,59274.21,59314.14,89.95441500000015,105.60594249999944
1617456300,59314.14,59392.4,59304.82,59392.4,101.90379499999986,106.35016899999941
1617456600,59392.4,59454.83,59374.84,59380.01,134.51112200000037,108.37678449999942
1617456900,59380.02,59423.93,59336.93,59353.35,114.18983499999989,108.13599544999938
1617457200,59353.34,59398.99,59330.31,59336.17,107.44385799999979,108.63720139999937
1617457500,59336.17,59388,59336.16,59353.59,86.45433600000003,103.1490826499994
1617457800,59353.59,59381.08,59333.67,59354.55,88.44244300000021,103.54306679999942
1617458100,59354.55,59425.8,59343.97,59414.8,105.34706699999978,102.80081924999942
1617458400,59414.8,59454.71,59380.83,59396.96,130.83271800000102,105.92301334999948
1617458700,59396.96,59406.24,59362.09,59381.99,127.4653709999998,108.34202489999946
1617459000,59381.99,59389.87,59300.43,59312.32,118.58381599999991,108.40084969999944
1617459300,59312.32,59327.66,59309.39,59324.9,110.52626400000017,109.63689349999947
1617459600,59324.9,59395.88,59307.61,59314.11,203.72169299999962,114.44208514999946
1617459900,59314.12,59337.03,59275.67,59306.19,155.31218100000055,117.51153384999948
1617460200,59306.19,59378.52,59306.19,59359.82,85.57475800000007,116.96976054999948
1617460500,59359.82,59369.95,59300,59300.21,73.34561399999997,114.82571134999947
1617460800,59300.21,59328.2,59265.3,59267.43,150.11130300000107,115.64107489999951
1617461100,59267.43,59307.59,59200,59255.11,174.24937300000022,118.33785744999952
1617461400,59255.11,59318.2,59205.86,59243.01,120.21466000000063,119.55906229999952
1617461700,59243.01,59260,59119,59144.38,351.37638400000094,131.47805029999958
1617462000,59146.38,59217.73,59008.2,59211.8,319.82484799999844,142.9715719499995
1617462300,59211.8,59248.18,59155.64,59177.96,146.66511400000044,145.20963789999954
1617462600,59177.97,59197.1,59071.42,59085.39,142.64655399999998,145.61640949999952
1617462900,59085.38,59190.87,59061.75,59155.07,116.9365260000003,145.75374404999954
1617463200,59155.07,59170.4,59090,59136.63,166.6326430000004,148.71318329999957
1617463500,59136.63,59136.63,59028.57,59028.57,160.5689619999994,152.41891459999954
1617463800,59028.57,59144.44,59000,59139.93,267.33074700000026,161.36332979999955
1617464100,59139.93,59157.44,59074.1,59082.75,96.02690699999984,160.89732179999956
1617464400,59082.75,59198,59061.72,59143.44,86.03241199999968,158.6573064999995
1617464700,59142.64,59223.19,59084.49,59087.17,153.4298529999994,159.95553059999946
1617465000,59087.16,59107.77,58861.26,58921.72,439.53959099999685,176.00331934999934
1617465300,58921.72,58999.32,58800,58829.99,333.69576699999817,187.16179449999925
1617465600,58829.99,58913.15,58600,58776.48,682.7157099999886,211.11149534999868
1617465900,58776.49,59031.8,58764.01,58842.69,394.225287999998,223.05715069999854
1617466200,58842.68,59000,58780.12,58943.73,248.22030800000027,231.18942819999856
1617466500,58943.73,59143.71,58926.04,59056.84,229.26075099999983,238.98518504999856
1617466800,59056.83,59065.96,58935.77,58961.81,129.5275320000015,237.95599649999858
1617467100,58961.81,59070.43,58906.58,59033.85,189.14204399999875,238.70063004999847
1617467400,59033.86,59113,59033.85,59036.44,107.69793199999974,238.07479364999844
1617467700,59036.43,59056.53,59010,59034.67,55.54531400000006,223.2832401499984
1617468000,59034.68,59035.67,58961.7,58963.98,81.22006999999992,211.3530012499985
1617468300,58963.97,59034.67,58900.41,58912.48,145.4732210000002,211.2934065999985
1617468600,58912.47,58958.96,58832.19,58857.62,135.15386000000004,210.9187718999985
1617468900,58857.62,58865.47,58684.64,58809.74,227.15099000000095,216.42949509999852
1617469200,58809.74,58811.14,58666,58746.91,206.67212899999947,218.43146939999846
1617469500,58746.91,58746.93,58540,58568.69,279.0510850000006,224.35557554999855
1617469800,58568.68,58764.59,58518.97,58709.04,283.842783,225.18117734999856
1617470100,58709.04,58709.04,58501,58571.48,254.48748999999978,233.10420649999855
1617470400,58571.48,58580.49,58196.44,58516.57,798.2523709999851,268.7152044499978
1617470700,58516.58,58590,58450.22,58487.98,225.68363399999916,272.3278934999978
1617471000,58487.98,58598.91,58325.76,58592.36,300.3231830000004,265.367073099998
1617471300,58592.36,58648.62,58505.43,58586,210.7945879999979,259.22201414999796
1617471600,58586.01,58618.68,58447.55,58472.5,128.0271640000002,231.48758684999854
1617471900,58472.5,58569.02,58420.55,58425.84,137.7578590000008,218.66421539999868
1617472200,58425.84,58538.07,58237.48,58264.83,326.29537899999644,222.56796894999852
1617472500,58264.83,58360,58177.77,58210.13,281.88357199999496,225.19910999999829
1617472800,58208.33,58208.33,57707.7,57839.36,1062.2627860000068,271.8358726999985
1617473100,57839.36,58339.46,57749.95,58331.51,758.0910389999912,300.28332244999814
1617473400,58336.92,58356.43,58177,58177.01,251.99971600000023,307.49841164999816
1617473700,58177,58372.9,58169.06,58353.28,198.88081000000017,314.6651864499982
1617474000,58353.28,58419.08,58275.97,58409.99,215.40939800000072,321.3746528499982
1617474300,58409.99,58429.38,58312.03,58424.47,151.01654800000085,321.6518191999982
1617474600,58425.29,58483.9,58353,58393.63,200.1897280000002,324.9036125999982
1617474900,58393.64,58405.27,58266.61,58405.27,174.74522000000002,322.28332409999814
1617475200,58405.26,58455,58282.01,58358.76,228.65864900000005,323.38265009999816
1617475500,58358.76,58407.29,58281.67,58339.68,145.58331999999967,316.70926184999814
1617475800,58339.68,58441.55,58299,58419.14,129.65106600000018,308.99967599999815
1617476100,58419.14,58463,58349.92,58455.36,103.29077000000021,301.4398399999982
1617476400,58455.36,58529.79,58352,58468.21,256.6660659999997,274.36052474999894
1617476700,58468.21,58748.76,58467.28,58716.9,279.46802799999887,277.0497444499989
1617477000,58716.89,58744.3,58550.47,58584.69,193.48067500000016,271.70761904999887
1617477300,58584.69,58593.64,58508.36,58566.18,158.3229660000006,269.084037949999
1617477600,58566.18,58570.71,58500,58521.11,100.79871199999984,267.722615349999
1617477900,58521.11,58521.11,58454.01,58482,69.29801900000002,264.2996233499989
1617478200,58482,58482.01,58266.89,58285.99,146.51157000000023,255.3104328999991
1617478500,58285.99,58299.99,58160.34,58200,206.3481299999996,251.53366079999932
1617478800,58200,58318.46,58200,58297.01,130.34737300000066,204.93789014999902
1617479100,58297,58411.88,58231.36,58368.34,153.06130099999942,174.68640324999942
1617479400,58368.34,58387.79,58303.28,58345.99,93.59957799999995,166.7663963499994
1617479700,58345.98,58599.99,58331.9,58597.04,135.19005400000023,163.5818585499994
1617480000,58597.04,58597.04,58409.61,58427.2,150.82138600000073,160.3524579499994
1617480300,58427.2,58434.32,58316.14,58351.74,161.52759499999985,160.87801029999935
1617480600,58351.74,58404.33,58282.5,58336.36,94.55674499999962,155.5963611499993
1617480900,58336.37,58336.37,58253.61,58268.38,119.23558699999995,152.8208794999993
1617481200,58268.39,58294.45,58200,58234.18,106.76030999999972,146.7259625499993
1617481500,58234.19,58427.15,58215,58334.15,122.10057699999955,145.5518253999993
1617481800,58334.14,58466.22,58320,58425.91,109.71286399999998,144.5549152999993
1617482100,58425.91,58425.91,58330.81,58355.43,97.19084900000004,144.2499192499993
1617482400,58355.42,58355.43,58185.46,58185.81,134.28508099999982,138.1308699999993
1617482700,58185.82,58242.12,57985.24,58003.6,311.96049899999883,139.7554935499993
1617483000,58006.47,58071.03,57851.28,58036.85,251.21457999999967,142.64218879999927
1617483300,58037.51,58133.33,57943.83,58054.15,108.09742200000011,140.13091159999925
1617483600,58054.16,58161.02,57930.58,58146.82,118.54838600000068,141.01839529999933
1617483900,58147.71,58216.64,58128.89,58137.45,124.53749400000002,143.78036904999934
1617484200,58137.46,58137.46,57924.93,57931.5,104.17878500000006,141.66372979999932
1617484500,57936.55,58019.45,57690.38,57999.21,285.46639799999764,145.61964319999925
1617484800,57999.21,58133.57,57986.02,58062.4,96.35750799999995,143.92014994999923
1617485100,58062.4,58086.84,57988.33,58064.88,68.01603399999995,139.66788659999924
1617485400,58064.88,58200,57950.5,58197.09,181.47269700000092,144.0615425499993
1617485700,58189.42,58262.3,58145.42,58222.03,151.49183799999983,144.8766317499993
1617486000,58222.03,58222.03,57967.42,57992.8,113.36953800000029,143.0040393499993
1617486300,57993.16,58090.9,57830,57874.86,234.2316169999989,146.63924044999925
1617486600,57874.87,57929.55,57500.01,57618.58,523.8383469999986,168.10332054999918
1617486900,57618.59,57740.74,57500,57631.28,311.1744550000008,177.70026394999923
1617487200,57631.28,57631.28,57257,57463.5,597.2180589999972,202.2231513999991
1617487500,57463.51,57510.04,57302.88,57409.4,246.99261999999962,208.4677535499991
1617487800,57409.39,57588.25,57400.8,57574.64,200.36804699999843,213.00051269999898
1617488100,57574.64,57747.77,57470.95,57735.89,205.7303660000005,218.42748854999905
1617488400,57735.89,57784.19,57573.52,57641.75,180.99295499999985,220.76288224999902
1617488700,57641.76,57641.76,57394.73,57394.79,198.0795729999993,215.06883594999903
1617489000,57394.79,57437.55,57088.27,57204.62,620.985289999999,233.55737144999898
1617489300,57201.52,57469.7,57181.47,57294.79,185.97495500000014,237.45124809999896
1617489600,57294.79,57477.62,57283.76,57461.73,142.78539700000073,238.66309864999897
1617489900,57461.72,57584.26,57431.76,57565.14,145.68769599999982,239.72060874999897
1617490200,57561.72,57637,57550.01,57599.52,188.79370999999983,243.95135499999896
1617490500,57599.52,57646.15,57545.97,57556.75,161.87000300000014,237.7715352499991
1617490800,57556.76,57586.38,57350.64,57586.38,164.85767300000035,241.1965434999991
1617491100,57586.38,57711.1,57569.76,57671.66,177.1972459999994,246.65560409999907
1617491400,57671.66,57697.41,57541.18,57621.84,146.42552099999972,244.903245299999
1617491700,57621.84,57800,57616.04,57731.08,157.84722399999964,245.22101459999902
1617492000,57731.08,57754.2,57628,57690.94,132.97707899999997,246.20139164999904
1617492300,57690.93,57690.94,57567.77,57669.68,114.943304,240.23697599999915
1617492600,57669.68,57669.69,57400,57446.83,189.15377500000022,223.50274739999924
1617492900,57446.84,57450,56936,57000.01,1599.2330739999818,287.90567834999825
1617493200,57000.01,57195.75,56880,57187.9,362.84671599999893,276.18711119999836
1617493500,57187.9,57189.02,56958.34,57014.14,211.41827200000012,274.40839379999835
1617493800,57017.28,57160.31,56962.21,57151.21,209.32031600000002,274.85600724999847
1617494100,57146.01,57148.93,57000.4,57051.94,190.58956699999987,274.09896729999844
1617494400,57051.95,57051.95,56507.91,56803.11,1073.1796999999897,318.70830454999793
1617494700,56803.11,56979.55,56524.41,56806.95,392.461969999999,328.4274243999979
1617495000,56813.22,56908.05,56800.07,56843.92,198.87505,307.321912399998
1617495300,56843.92,57000,56700,56984.98,236.92358500000012,309.86934389999794
1617495600,56977.81,57131.68,56913.1,57092.17,209.23329199999864,313.1917386499979
1617495900,57092.18,57130.89,57019.73,57113.85,164.66433500000002,314.1405705999979
1617496200,57113.85,57145,56999.7,57026.91,163.4485960000009,312.873314899998
1617496500,57026.91,57032,56875.19,56985.82,120.51365899999993,310.805497699998
1617496800,56985.81,57174.21,56933.87,57173.1,127.76589799999999,308.95090894999794
1617497100,57174.27,57269.92,57075.93,57081.18,182.6871570000001,309.225404499998
1617497400,57082.3,57125.25,56873,56873,160.9246540000003,309.950361149998
1617497700,56873,56948.11,56598.07,56600,620.8138399999966,333.09869194999783
1617498000,56600,56641.13,56388,56576.65,1262.2209909999835,389.560887549997
1617498300,56563.76,56740.78,56406.87,56659.87,311.24616899999774,399.3760307999969
1617498600,56659.86,56830.72,56644.46,56830.72,121.25634099999992,395.9811590999969
1617498900,56830.72,57000,56830.72,56897.31,222.0831189999996,327.1236613499978
1617499200,56897.31,56924.6,56760.98,56760.99,141.25408499999963,316.0440297999978
1617499500,56760.98,57153.74,56690.93,56977.76,358.90457899999984,323.41834514999783
1617499800,56977.76,56996,56767.83,56897.17,158.1359200000004,320.85912534999784
1617500100,56897.16,57051.37,56819.04,57010.59,138.43491800000018,318.2513928999978
1617500400,57010.6,57050,56889.33,56927.89,134.8932950000011,271.3370726499984
1617500700,56927.9,57089.19,56917.14,57024.24,227.42140100000054,263.08504419999844
1617501000,57024.23,57129.27,56983.39,57101.41,149.70658000000034,260.62662069999845
1617501300,57101.41,57110.17,56612.82,56933.46,300.73344199999843,263.8171135499984
1617501600,56933.47,57100,56933.46,57099.06,120.27858400000022,259.36937814999845
1617501900,57099.06,57131.48,57044.94,57066.7,109.19105499999975,256.5957141499984
1617502200,57065.01,57148.2,57026.12,57135.64,113.86014399999974,254.11629154999832
1617502500,57135.64,57340.01,57106.17,57267.73,196.64442500000058,257.9228298499983
1617502800,57267.72,57359.6,57235.75,57332.49,188.3057330000007,260.9498215999984
1617503100,57332.48,57551,57317.05,57342.67,263.3866309999989,264.9847952999983
1617503400,57342.67,57366.28,57243.2,57250,183.82669099999976,266.1298971499983
1617503700,57250.01,57327.43,57245.61,57298,143.30085599999984,242.25424794999844
1617504000,57298,57392.78,57268.55,57372.2,96.9149969999999,183.98894824999925
1617504300,57372.2,57374.8,57241.78,57267.61,158.340677,176.34367364999937
1617504600,57267.61,57403.27,57267.61,57399.05,106.15543500000008,175.5886283499994
1617504900,57399.05,57410.1,57345.33,57363.48,184.56641499999998,173.7127931499994
1617505200,57363.48,57474.73,57271.33,57393.9,264.0495870000004,179.85256824999945
1617505500,57393.9,57397.09,57301.34,57397.09,121.10020899999986,167.96234974999942
1617505800,57395.05,57395.06,57290.33,57382.08,109.48828799999984,165.5299681499994
1617506100,57376.39,57376.4,57200.9,57246.73,140.33159399999994,165.62480194999938
1617506400,57246.74,57314.41,57200,57204.63,102.39692299999975,163.9999833499993
1617506700,57211.71,57311.27,57211.71,57267.4,69.63996000000006,156.11091129999926
1617507000,57267.39,57319.99,57240.63,57264.37,62.161318000000115,151.73364819999924
1617507300,57264.37,57371,57228.85,57370.99,74.65440000000015,140.42969609999935
1617507600,57370.99,57397.95,57308.94,57316.04,71.348537,137.98319374999932
1617507900,57316.04,57415.13,57279.27,57409.02,112.16297599999977,138.13178979999932
1617508200,57409.02,57450,57358.03,57439.98,78.20899700000022,136.34923244999933
1617508500,57439.98,57583.32,57439.98,57492.42,213.8065960000009,137.20734099999936
1617508800,57492.42,57723.48,57476.43,57571,330.874503999999,144.33577954999927
1617509100,57571,57576.35,57482,57493.15,65.01621999999993,134.41725899999932
1617509400,57493.15,57525,57458.67,57480.71,94.78938699999988,129.96539379999933
1617509700,57480.71,57533.18,57420.08,57514.85,144.56355499999987,130.02852874999934
